,mig_int_sex,mig_int_age,mig_int_temporalidad,mig_int_freq,mig_int_motivo,mig_int_motivo/1,mig_int_motivo/2,mig_int_motivo/3,mig_int_motivo/4,mig_int_motivo/5,mig_int_motivo/6,mig_int_motivo/7,mig_int_motivo/8,mig_int_motivo/9,mig_int_motivo/10,mig_int_motivo/11,mig_int_motivo/12,mig_int_motivo/13,mig_int_motivo/99,mig_int_gt,mig_int_gt/GT01,mig_int_gt/GT02,mig_int_gt/GT03,mig_int_gt/GT04,mig_int_gt/GT05,mig_int_gt/GT06,mig_int_gt/GT07,mig_int_gt/GT08,mig_int_gt/GT09,mig_int_gt/GT10,mig_int_gt/GT11,mig_int_gt/GT12,mig_int_gt/GT13,mig_int_gt/GT14,mig_int_gt/GT15,mig_int_gt/GT16,mig_int_gt/GT17,mig_int_gt/GT18,mig_int_gt/GT19,mig_int_gt/GT20,mig_int_gt/GT21,mig_int_gt/GT22,mig_int_slv,mig_int_slv/1184,mig_int_slv/1185,mig_int_slv/1186,mig_int_slv/1187,mig_int_slv/1188,mig_int_slv/1189,mig_int_slv/1190,mig_int_slv/1191,mig_int_slv/1192,mig_int_slv/1193,mig_int_slv/1194,mig_int_slv/1195,mig_int_slv/1196,mig_int_slv/1197,mig_int_hnd,mig_int_hnd/901725,mig_int_hnd/901726,mig_int_hnd/901727,mig_int_hnd/901728,mig_int_hnd/901729,mig_int_hnd/901730,mig_int_hnd/901731,mig_int_hnd/901732,mig_int_hnd/901733,mig_int_hnd/901734,mig_int_hnd/901735,mig_int_hnd/901736,mig_int_hnd/901737,mig_int_hnd/901738,mig_int_hnd/901739,mig_int_hnd/901740,mig_int_hnd/901741,mig_int_hnd/901742,mig_int_area,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country
43,2,26,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,44,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,352,173397697,01e2c3d4-8add-4b1a-99e2-6874f9bfc589,2021-04-23T22:18:13,,[],submitted_via_web,wfpmandeteam,[],HND
44,1,39,1,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,45,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,359,173397958,2198d862-8a1e-4edc-9d96-f03840c952c0,2021-04-23T22:20:25,,[],submitted_via_web,wfpmandeteam,[],HND
45,2,11,2,1.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,396,173405244,c9d0b34c-6efb-427a-9744-59d17f78bda4,2021-04-23T23:43:34,,[],submitted_via_web,wfpmandeteam,[],HND
46,1,46,2,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,396,173405244,c9d0b34c-6efb-427a-9744-59d17f78bda4,2021-04-23T23:43:34,,[],submitted_via_web,wfpmandeteam,[],HND
47,2,22,3,7.0,6 1 2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,412,173405913,0967a80d-74e7-4437-897d-e8c178d32be7,2021-04-23T23:51:25,,[],submitted_via_web,,[],GT
48,2,25,2,5.0,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,GT20 GT19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,414,173405916,f6699c28-6e0f-494c-a34c-982c2dc02805,2021-04-23T23:51:26,,[],submitted_via_web,,[],GT
49,2,13,2,8.0,13 8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,GT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,418,173405920,1d3ad6e1-59c4-4c17-8667-e1daab3e0743,2021-04-23T23:51:27,,[],submitted_via_web,,[],GT
50,2,16,2,8.0,8 13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,GT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,418,173405920,1d3ad6e1-59c4-4c17-8667-e1daab3e0743,2021-04-23T23:51:27,,[],submitted_via_web,,[],GT
51,2,41,2,8.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,418,173405920,1d3ad6e1-59c4-4c17-8667-e1daab3e0743,2021-04-23T23:51:27,,[],submitted_via_web,,[],GT
52,1,20,1,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,53,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,418,173405920,1d3ad6e1-59c4-4c17-8667-e1daab3e0743,2021-04-23T23:51:27,,[],submitted_via_web,,[],GT
53,1,34,2,8.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,418,173405920,1d3ad6e1-59c4-4c17-8667-e1daab3e0743,2021-04-23T23:51:27,,[],submitted_via_web,,[],GT
54,2,18,99,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,55,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,427,173406260,ce802b1f-34d5-4641-a16a-e622f2aac44c,2021-04-23T23:58:05,,[],submitted_via_web,wfpmandeteam,[],GT
55,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,451,173408315,12843e00-c099-4f02-90fe-bf79a42164d9,2021-04-24T00:27:16,,[],submitted_via_web,wfpmandeteam,[],GT
56,1,39,2,7.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,472,173409276,37e41ee1-0b74-44ce-8054-ffacdb01ed62,2021-04-24T00:44:55,,[],submitted_via_web,wfpmandeteam,[],GT
57,2,13,2,7.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,472,173409276,37e41ee1-0b74-44ce-8054-ffacdb01ed62,2021-04-24T00:44:55,,[],submitted_via_web,wfpmandeteam,[],GT
58,1,10,2,7.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,472,173409276,37e41ee1-0b74-44ce-8054-ffacdb01ed62,2021-04-24T00:44:55,,[],submitted_via_web,wfpmandeteam,[],GT
59,2,40,99,,99 2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,GT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,60,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,479,173409998,e88821b4-27bc-4e5b-875a-c6ebc4efa38d,2021-04-24T00:57:19,,[],submitted_via_web,,[],GT
60,2,23,3,7.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,494,173410520,29713fb8-6a97-45ba-ade8-6ae14091df81,2021-04-24T01:05:36,,[],submitted_via_web,wfpmandeteam,[],GT
61,2,0,99,,99 1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,62,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,553,173415504,ecf70de3-a6ad-40c6-84d8-868e4a15ab6a,2021-04-24T02:49:43,,[],submitted_via_web,wfpmandeteam,[],HND
62,2,31,3,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,63,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,559,173420216,5a6ae7dc-5591-48ed-b869-89b913be6006,2021-04-24T04:11:37,,[],submitted_via_web,,[],GT
63,1,20,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,560,173420218,fcad32d8-3ce5-48a0-ac2b-032d6fe17941,2021-04-24T04:11:38,,[],submitted_via_web,,[],GT
64,1,16,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GT16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,65,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,561,173420221,9d9b38bc-4dce-4a80-9b9a-1930a3868909,2021-04-24T04:11:39,,[],submitted_via_web,,[],GT
65,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,66,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,564,173420230,877bc4d7-b598-4335-b901-e55488183bfe,2021-04-24T04:11:44,,[],submitted_via_web,,[],GT
66,2,34,99,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,579,173422983,978163b0-94a8-4284-b332-5d3f079ae312,2021-04-24T04:59:36,,[],submitted_via_web,,[],GT
67,2,49,3,8.0,99 2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,GT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,587,173422998,a122d09e-6043-4cf6-9cce-f2bc117bbecd,2021-04-24T04:59:44,,[],submitted_via_web,,[],GT
68,2,24,2,7.0,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,69,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,616,173561242,98f9d20b-4e50-447e-bcfe-2789d499630f,2021-04-24T22:47:22,,[],submitted_via_web,wfpmandeteam,[],GT
69,2,40,2,4.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,621,173561252,ed05289a-eb54-4dc6-99e6-c40bed838869,2021-04-24T22:47:26,,[],submitted_via_web,wfpmandeteam,[],GT
70,2,20,2,8.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,71,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,625,173561288,8282ebd6-effc-472a-9ac3-b7fa1bc768fa,2021-04-24T22:47:44,,[],submitted_via_web,wfpmandeteam,[],GT
71,2,27,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,72,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,626,173561289,66d81157-f144-429d-8e47-0b60ee8c0cdf,2021-04-24T22:47:45,,[],submitted_via_web,wfpmandeteam,[],GT
72,2,13,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,627,173561290,31321fef-111c-465a-af98-f81ac5a551ac,2021-04-24T22:47:46,,[],submitted_via_web,wfpmandeteam,[],GT
73,2,20,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,74,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,627,173561290,31321fef-111c-465a-af98-f81ac5a551ac,2021-04-24T22:47:46,,[],submitted_via_web,wfpmandeteam,[],GT
74,2,27,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,75,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,627,173561290,31321fef-111c-465a-af98-f81ac5a551ac,2021-04-24T22:47:46,,[],submitted_via_web,wfpmandeteam,[],GT
75,2,48,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,76,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,627,173561290,31321fef-111c-465a-af98-f81ac5a551ac,2021-04-24T22:47:46,,[],submitted_via_web,wfpmandeteam,[],GT
76,1,51,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,77,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,627,173561290,31321fef-111c-465a-af98-f81ac5a551ac,2021-04-24T22:47:46,,[],submitted_via_web,wfpmandeteam,[],GT
77,1,71,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01 GT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,627,173561290,31321fef-111c-465a-af98-f81ac5a551ac,2021-04-24T22:47:46,,[],submitted_via_web,wfpmandeteam,[],GT
78,2,73,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,79,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,627,173561290,31321fef-111c-465a-af98-f81ac5a551ac,2021-04-24T22:47:46,,[],submitted_via_web,wfpmandeteam,[],GT
79,2,52,2,3.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT05 GT12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,649,173565297,0ff82df9-d4d5-42b5-b236-6af129fff34e,2021-04-25T00:10:11,,[],submitted_via_web,,[],GT
80,2,18,2,99.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,722,173570071,7e5441ef-4723-4e82-a929-429f19209edd,2021-04-25T02:28:53,,[],submitted_via_web,wfpmandeteam,[],GT
81,2,23,2,6.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,82,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,723,173570074,d44b7c39-3e18-4350-b3f7-e44ed7fe0359,2021-04-25T02:28:54,,[],submitted_via_web,wfpmandeteam,[],GT
82,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GT01 GT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,83,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,734,173570526,04f57582-c9b0-4b6b-a8c8-533e4bad5f5e,2021-04-25T02:42:44,,[],submitted_via_web,,[],GT
83,2,28,2,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,84,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,737,173570851,ab364e25-4baa-446b-a1fa-214852ae77d1,2021-04-25T02:50:17,,[],submitted_via_web,wfpmandeteam,[],GT
84,1,24,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,741,173571842,c8d72138-427d-4961-ad24-9713e732e937,2021-04-25T03:17:45,,[],submitted_via_web,wfpmandeteam,[],GT
85,1,27,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,86,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,771,173703690,5981cea7-eb34-4d24-acc3-03e920324a91,2021-04-25T18:36:45,,[],submitted_via_web,wfpmandeteam,[],HND
86,2,22,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,87,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,773,173703694,03859d4d-6ec6-4a2c-81f4-724308e5da38,2021-04-25T18:36:47,,[],submitted_via_web,wfpmandeteam,[],HND
87,1,65,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,776,173703700,8e990a8c-05c8-40e3-9733-7ebd35646169,2021-04-25T18:36:50,,[],submitted_via_web,wfpmandeteam,[],HND
88,2,85,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,776,173703700,8e990a8c-05c8-40e3-9733-7ebd35646169,2021-04-25T18:36:50,,[],submitted_via_web,wfpmandeteam,[],HND
